@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric

@data
1470,'2017/03/27 17:50:16:336',12,0.041443,-0.247498,0.806091,-0.536011,-0.469499,0.199837,-2.015961,0,1
1471,'2017/03/27 17:50:16:358',12,0.041443,-0.247498,0.806091,-0.53595,-0.469494,0.199806,-2.016004,0,1
1472,'2017/03/27 17:50:16:373',12,0.041504,-0.247375,0.805969,-0.536133,-0.469282,0.199675,-2.01545,0,1
1473,'2017/03/27 17:50:16:396',12,0.041504,-0.247253,0.805908,-0.536377,-0.469038,0.199669,-2.015018,0,1
1474,'2017/03/27 17:50:16:418',12,0.041687,-0.247131,0.805847,-0.536438,-0.468974,0.199271,-2.014675,0,1
1475,'2017/03/27 17:50:16:433',12,0.041687,-0.246643,0.805908,-0.53656,-0.468072,0.198793,-2.014315,0,1
1476,'2017/03/27 17:50:16:458',12,0.041687,-0.246338,0.805908,-0.536682,-0.467495,0.19852,-2.013963,0,1
1477,'2017/03/27 17:50:16:478',12,0.041748,-0.246338,0.805908,-0.536682,-0.467559,0.19842,-2.01395,0,1
1478,'2017/03/27 17:50:16:493',12,0.041748,-0.245972,0.805969,-0.536804,-0.466893,0.198075,-2.013698,0,1
1479,'2017/03/27 17:50:16:516',12,0.041626,-0.245544,0.805969,-0.536987,-0.465958,0.197899,-2.013223,0,1
1480,'2017/03/27 17:50:16:539',12,0.041687,-0.245605,0.805969,-0.536987,-0.466139,0.197866,-2.013263,0,1
1481,'2017/03/27 17:50:16:553',12,0.041626,-0.245361,0.806091,-0.536926,-0.465657,0.197658,-2.013413,0,1
1482,'2017/03/27 17:50:16:577',12,0.041138,-0.244873,0.806213,-0.536987,-0.464264,0.197946,-2.013356,0,1
1483,'2017/03/27 17:50:16:598',12,0.041199,-0.245239,0.806091,-0.537048,-0.464981,0.198288,-2.013312,0,1
1484,'2017/03/27 17:50:16:613',12,0.041321,-0.245667,0.805908,-0.537109,-0.465852,0.198601,-2.013156,0,1
1485,'2017/03/27 17:50:16:636',12,0.041016,-0.245605,0.805847,-0.53717,-0.46539,0.199072,-2.012973,0,1
1486,'2017/03/27 17:50:16:661',12,0.040527,-0.245422,0.805847,-0.537292,-0.464533,0.199735,-2.012833,0,1
1487,'2017/03/27 17:50:16:673',12,0.040466,-0.245667,0.805664,-0.537476,-0.464869,0.20021,-2.012471,0,1
1488,'2017/03/27 17:50:16:696',12,0.040527,-0.246033,0.805481,-0.537598,-0.465563,0.200588,-2.012233,0,1
1489,'2017/03/27 17:50:16:718',12,0.040283,-0.246033,0.805481,-0.537598,-0.465306,0.200989,-2.012285,0,1
1490,'2017/03/27 17:50:16:736',12,0.039978,-0.245605,0.805603,-0.537659,-0.464223,0.201043,-2.012241,0,1
1491,'2017/03/27 17:50:16:756',12,0.039978,-0.245605,0.805603,-0.537659,-0.464223,0.201043,-2.012241,0,1
1492,'2017/03/27 17:50:16:778',12,0.040344,-0.245911,0.80542,-0.53772,-0.465117,0.200821,-2.011927,0,1
1493,'2017/03/27 17:50:16:793',12,0.040466,-0.245911,0.805359,-0.537842,-0.465228,0.200687,-2.011662,0,1
1494,'2017/03/27 17:50:16:815',12,0.040344,-0.245605,0.805359,-0.538025,-0.464527,0.200644,-2.011294,0,1
1495,'2017/03/27 17:50:16:838',12,0.04071,-0.245605,0.805237,-0.538147,-0.464868,0.200114,-2.010824,0,1
1496,'2017/03/27 17:50:16:853',12,0.040894,-0.245361,0.805237,-0.538269,-0.464602,0.199606,-2.010487,0,1
1497,'2017/03/27 17:50:16:876',12,0.041199,-0.245361,0.805115,-0.538391,-0.464879,0.199176,-2.010031,0,1
1498,'2017/03/27 17:50:16:899',12,0.041504,-0.2453,0.804993,-0.538574,-0.465044,0.198709,-2.009479,0,1
1499,'2017/03/27 17:50:16:914',12,0.041687,-0.245178,0.804932,-0.538757,-0.46499,0.198371,-2.009053,0,1
1500,'2017/03/27 17:50:16:935',12,0.041687,-0.24469,0.804932,-0.53894,-0.464069,0.197926,-2.008502,0,1
1501,'2017/03/27 17:50:16:958',12,0.04187,-0.244629,0.80481,-0.539185,-0.46411,0.19769,-2.007934,0,1
1502,'2017/03/27 17:50:16:976',12,0.041992,-0.244629,0.804688,-0.539307,-0.464195,0.197561,-2.007517,0,1
1503,'2017/03/27 17:50:16:996',12,0.041992,-0.244568,0.804626,-0.539429,-0.46406,0.19756,-2.007226,0,1
1504,'2017/03/27 17:50:17:018',12,0.041809,-0.244324,0.804565,-0.539673,-0.46339,0.197719,-2.00673,0,1
1505,'2017/03/27 17:50:17:034',12,0.041992,-0.244446,0.804382,-0.539856,-0.46375,0.19766,-2.006211,0,1
1506,'2017/03/27 17:50:17:056',12,0.042236,-0.244629,0.80426,-0.539978,-0.464315,0.197533,-2.005928,0,1
1507,'2017/03/27 17:50:17:078',12,0.04187,-0.244141,0.804321,-0.5401,-0.463028,0.197651,-2.00565,0,1
1508,'2017/03/27 17:50:17:094',12,0.04187,-0.244141,0.804321,-0.5401,-0.463028,0.197651,-2.00565,0,1
1509,'2017/03/27 17:50:17:115',12,0.042297,-0.244507,0.804199,-0.540039,-0.464123,0.197334,-2.005614,0,1
1510,'2017/03/27 17:50:17:138',12,0.042297,-0.244568,0.804199,-0.540039,-0.46424,0.197401,-2.005667,0,1
1511,'2017/03/27 17:50:17:155',12,0.042297,-0.244507,0.804199,-0.540039,-0.464123,0.197334,-2.005614,0,1
1512,'2017/03/27 17:50:17:176',12,0.042603,-0.244873,0.804016,-0.540161,-0.465076,0.197313,-2.005324,0,1
1513,'2017/03/27 17:50:17:198',12,0.042725,-0.244751,0.803955,-0.540283,-0.464954,0.197045,-2.004954,0,1
1514,'2017/03/27 17:50:17:214',12,0.042664,-0.244385,0.803955,-0.540466,-0.464203,0.196833,-2.004523,0,1
1515,'2017/03/27 17:50:17:236',12,0.04303,-0.244385,0.803833,-0.540649,-0.464553,0.196334,-2.004013,0,1
1516,'2017/03/27 17:50:17:259',12,0.043579,-0.244568,0.803711,-0.540649,-0.465433,0.195647,-2.003751,0,1
1517,'2017/03/27 17:50:17:274',12,0.043579,-0.244202,0.803772,-0.540771,-0.46477,0.195298,-2.003502,0,1
1518,'2017/03/27 17:50:17:296',12,0.043823,-0.244202,0.80365,-0.540955,-0.464991,0.195,-2.003019,0,1
1519,'2017/03/27 17:50:17:313',12,0.044373,-0.244629,0.803406,-0.541016,-0.466289,0.194624,-2.00262,0,1
1520,'2017/03/27 17:50:17:334',12,0.044373,-0.244446,0.803406,-0.541199,-0.465954,0.194513,-2.002335,0,1
1521,'2017/03/27 17:50:17:356',12,0.044434,-0.244202,0.803284,-0.541443,-0.465518,0.194277,-2.001637,0,1
1522,'2017/03/27 17:50:17:373',12,0.044739,-0.244385,0.80304,-0.541687,-0.466105,0.194123,-2.000952,0,1
1523,'2017/03/27 17:50:17:396',12,0.044922,-0.244385,0.802917,-0.54187,-0.466261,0.193926,-2.000482,0,1
1524,'2017/03/27 17:50:17:416',12,0.044678,-0.243958,0.802917,-0.541992,-0.465194,0.193914,-2.000079,0,1
1525,'2017/03/27 17:50:17:434',12,0.044739,-0.243958,0.802979,-0.541992,-0.465287,0.193809,-2.00022,0,1
1526,'2017/03/27 17:50:17:456',12,0.045105,-0.244446,0.802795,-0.541992,-0.466529,0.193765,-2.000106,0,1
1527,'2017/03/27 17:50:17:476',12,0.045349,-0.244751,0.802734,-0.541931,-0.467341,0.193678,-2.000209,0,1
1528,'2017/03/27 17:50:23:231',13,-0.207947,-0.368958,0.90387,-0.060181,-0.785938,0.4338,3.092355,1,1
1529,'2017/03/27 17:50:23:250',13,-0.208069,-0.368958,0.903809,-0.060486,-0.785872,0.434263,3.092843,1,1
1530,'2017/03/27 17:50:23:273',13,-0.20813,-0.36908,0.903748,-0.060669,-0.786124,0.434522,3.093092,1,1
1531,'2017/03/27 17:50:23:291',13,-0.208252,-0.369141,0.903687,-0.060913,-0.786234,0.434944,3.093436,1,1
1532,'2017/03/27 17:50:23:310',13,-0.208435,-0.369141,0.903625,-0.061096,-0.786241,0.43543,3.093631,1,1
1533,'2017/03/27 17:50:23:333',13,-0.20874,-0.368958,0.903625,-0.061279,-0.785882,0.436163,3.093817,1,1
1534,'2017/03/27 17:50:23:351',13,-0.208984,-0.369202,0.903442,-0.061462,-0.786478,0.436748,3.093831,1,1
1535,'2017/03/27 17:50:23:371',13,-0.209167,-0.370056,0.903015,-0.061768,-0.788425,0.437281,3.093822,1,1
1536,'2017/03/27 17:50:23:393',13,-0.209229,-0.371033,0.902649,-0.061951,-0.790694,0.437517,3.093643,1,1
1537,'2017/03/27 17:50:23:411',13,-0.209106,-0.371765,0.902344,-0.062073,-0.792291,0.437333,3.093606,1,1
1538,'2017/03/27 17:50:23:431',13,-0.208801,-0.372314,0.902161,-0.062012,-0.793444,0.436666,3.093465,1,1
1539,'2017/03/27 17:50:23:453',13,-0.208374,-0.372681,0.902161,-0.061951,-0.794165,0.435815,3.093555,1,1
1540,'2017/03/27 17:50:23:471',13,-0.208008,-0.372803,0.902161,-0.06189,-0.794293,0.435053,3.093688,1,1
1541,'2017/03/27 17:50:23:490',13,-0.207581,-0.372925,0.902222,-0.061951,-0.794383,0.434298,3.094134,1,1
1542,'2017/03/27 17:50:23:513',13,-0.207214,-0.37323,0.902161,-0.062073,-0.794889,0.433683,3.094542,1,1
1543,'2017/03/27 17:50:23:531',13,-0.206726,-0.373413,0.902161,-0.062256,-0.795029,0.432888,3.095237,1,1
1544,'2017/03/27 17:50:23:551',13,-0.206421,-0.373291,0.902283,-0.0625,-0.79454,0.432521,3.096058,1,1
1545,'2017/03/27 17:50:23:574',13,-0.206238,-0.373413,0.902283,-0.062805,-0.794654,0.432425,3.096768,1,1
1546,'2017/03/27 17:50:23:591',13,-0.206116,-0.373779,0.9021,-0.063171,-0.795305,0.432452,3.097399,1,1
1547,'2017/03/27 17:50:23:611',13,-0.206055,-0.374146,0.901917,-0.063538,-0.79599,0.4326,3.097979,1,1
1548,'2017/03/27 17:50:23:643',13,-0.205994,-0.374451,0.901794,-0.063843,-0.796573,0.432718,3.09848,1,1
1549,'2017/03/27 17:50:23:651',13,-0.205994,-0.374634,0.901733,-0.064148,-0.796911,0.432968,3.098997,1,1
1550,'2017/03/27 17:50:23:672',13,-0.206055,-0.374573,0.901672,-0.064514,-0.796636,0.433355,3.099678,1,1
1551,'2017/03/27 17:50:23:693',13,-0.206116,-0.374512,0.901672,-0.06488,-0.796397,0.43377,3.100378,1,1
1552,'2017/03/27 17:50:23:711',13,-0.206238,-0.374451,0.901672,-0.065247,-0.796191,0.434306,3.101028,1,1
1553,'2017/03/27 17:50:23:732',13,-0.206299,-0.374512,0.901611,-0.065552,-0.796249,0.434661,3.101542,1,1
1554,'2017/03/27 17:50:23:761',13,-0.206421,-0.374512,0.90155,-0.065796,-0.796203,0.435077,3.101908,1,1
1555,'2017/03/27 17:50:23:771',13,-0.206543,-0.374451,0.901489,-0.066101,-0.79598,0.435535,3.102419,1,1
1556,'2017/03/27 17:50:23:792',13,-0.206604,-0.374695,0.901367,-0.066406,-0.796474,0.435889,3.102843,1,1
1557,'2017/03/27 17:50:23:813',13,-0.206665,-0.374817,0.901306,-0.066589,-0.796728,0.436152,3.10309,1,1
1558,'2017/03/27 17:50:23:831',13,-0.206726,-0.375,0.901184,-0.066833,-0.797084,0.436446,3.103416,1,1
1559,'2017/03/27 17:50:23:853',13,-0.206604,-0.375366,0.901062,-0.067078,-0.797812,0.436404,3.103822,1,1
1560,'2017/03/27 17:50:23:873',13,-0.206604,-0.375427,0.901001,-0.067078,-0.797933,0.436385,3.10378,1,1
1561,'2017/03/27 17:50:23:891',13,-0.206421,-0.375061,0.901184,-0.067017,-0.797016,0.436,3.104009,1,1
1562,'2017/03/27 17:50:23:912',13,-0.206299,-0.374878,0.901306,-0.067078,-0.796529,0.435836,3.104339,1,1
1563,'2017/03/27 17:50:23:933',13,-0.206299,-0.374878,0.901306,-0.067078,-0.796529,0.435836,3.104339,1,1
1564,'2017/03/27 17:50:23:951',13,-0.206238,-0.374939,0.901306,-0.067017,-0.796672,0.435673,3.104244,1,1
1565,'2017/03/27 17:50:23:972',13,-0.206177,-0.374695,0.901428,-0.067078,-0.796061,0.435622,3.104548,1,1
1566,'2017/03/27 17:50:23:993',13,-0.206116,-0.374695,0.901428,-0.067078,-0.796028,0.435501,3.104599,1,1
1567,'2017/03/27 17:50:24:011',13,-0.206116,-0.374756,0.901428,-0.067017,-0.796205,0.435459,3.104453,1,1
1568,'2017/03/27 17:50:24:033',13,-0.206116,-0.374756,0.901428,-0.067017,-0.796205,0.435459,3.104453,1,1
1569,'2017/03/27 17:50:24:053',13,-0.206055,-0.374756,0.901428,-0.067017,-0.796171,0.435338,3.104504,1,1
1570,'2017/03/27 17:50:24:071',13,-0.206177,-0.374756,0.901428,-0.067139,-0.796199,0.435681,3.104645,1,1
1571,'2017/03/27 17:50:24:093',13,-0.206299,-0.374817,0.901306,-0.067322,-0.796294,0.436029,3.104848,1,1
1572,'2017/03/27 17:50:24:113',13,-0.206482,-0.374817,0.901306,-0.067444,-0.796355,0.436494,3.10494,1,1
1573,'2017/03/27 17:50:24:131',13,-0.206604,-0.374634,0.901306,-0.067505,-0.795931,0.43676,3.105032,1,1
1574,'2017/03/27 17:50:24:159',13,-0.206726,-0.374451,0.901367,-0.067566,-0.795543,0.437054,3.105143,1,1
1575,'2017/03/27 17:50:24:173',13,-0.206726,-0.374512,0.901306,-0.067749,-0.795606,0.437187,3.105465,1,1
1576,'2017/03/27 17:50:24:197',13,-0.206726,-0.374634,0.901306,-0.067871,-0.795881,0.437306,3.10566,1,1
1577,'2017/03/27 17:50:24:213',13,-0.206726,-0.374634,0.901306,-0.067932,-0.795862,0.437357,3.105781,1,1
1578,'2017/03/27 17:50:24:233',13,-0.206787,-0.374573,0.901245,-0.068115,-0.795644,0.437592,3.106101,1,1
1579,'2017/03/27 17:50:24:251',13,-0.206787,-0.374512,0.901245,-0.068237,-0.795448,0.437684,3.106368,1,1
1580,'2017/03/27 17:50:24:273',13,-0.206848,-0.374451,0.901245,-0.068542,-0.795227,0.438049,3.106949,1,1
1581,'2017/03/27 17:50:24:293',13,-0.206909,-0.374512,0.901184,-0.068909,-0.795265,0.438455,3.107585,1,1
1582,'2017/03/27 17:50:24:317',13,-0.206787,-0.374451,0.901245,-0.069153,-0.794998,0.438432,3.108214,1,1
1583,'2017/03/27 17:50:24:333',13,-0.206726,-0.37439,0.901245,-0.069336,-0.794749,0.438453,3.108654,1,1
1584,'2017/03/27 17:50:24:353',13,-0.206543,-0.374451,0.901245,-0.069519,-0.794748,0.438249,3.109145,1,1
1585,'2017/03/27 17:50:24:371',13,-0.206299,-0.374451,0.901306,-0.069641,-0.794612,0.437892,3.109607,1,1
1586,'2017/03/27 17:50:24:393',13,-0.206055,-0.37439,0.901367,-0.069702,-0.794339,0.437475,3.109971,1,1
1587,'2017/03/27 17:50:24:413',13,-0.205933,-0.373962,0.901611,-0.069824,-0.793275,0.437378,3.110555,1,1
1588,'2017/03/27 17:50:24:431',13,-0.205688,-0.37384,0.901672,-0.069946,-0.792826,0.437002,3.111066,1,1
1589,'2017/03/27 17:50:24:453',13,-0.205627,-0.373596,0.901794,-0.07019,-0.792158,0.437099,3.111734,1,1
1590,'2017/03/27 17:50:24:475',13,-0.205505,-0.373291,0.901917,-0.070374,-0.79132,0.437015,3.112356,1,1
1591,'2017/03/27 17:50:24:491',13,-0.205383,-0.372986,0.9021,-0.070435,-0.790557,0.436858,3.112751,1,1
1592,'2017/03/27 17:50:24:513',13,-0.2052,-0.372864,0.902161,-0.070557,-0.790141,0.436602,3.113211,1,1
1593,'2017/03/27 17:50:24:533',13,-0.205139,-0.372864,0.902161,-0.070496,-0.790128,0.436431,3.113139,1,1
1594,'2017/03/27 17:50:24:551',13,-0.205078,-0.37262,0.902283,-0.070557,-0.789519,0.436377,3.113443,1,1
1595,'2017/03/27 17:50:24:573',13,-0.205017,-0.372559,0.902283,-0.070618,-0.789311,0.436296,3.113639,1,1
1596,'2017/03/27 17:50:24:594',13,-0.205017,-0.372559,0.902283,-0.070557,-0.78933,0.436246,3.113518,1,1
1597,'2017/03/27 17:50:24:611',13,-0.205017,-0.37262,0.902283,-0.070557,-0.789487,0.436255,3.113493,1,1
1598,'2017/03/27 17:50:24:634',13,-0.204895,-0.372498,0.902344,-0.070618,-0.789124,0.436071,3.113781,1,1
1599,'2017/03/27 17:50:24:654',13,-0.204834,-0.372192,0.902527,-0.070618,-0.788414,0.435985,3.114004,1,1
1600,'2017/03/27 17:50:24:671',13,-0.204834,-0.372009,0.902588,-0.070679,-0.787959,0.436034,3.114216,1,1
1601,'2017/03/27 17:50:24:693',13,-0.204834,-0.372009,0.902588,-0.070862,-0.787901,0.436184,3.11458,1,1
1602,'2017/03/27 17:50:24:715',13,-0.204773,-0.372009,0.902588,-0.071045,-0.78781,0.436213,3.114995,1,1
1603,'2017/03/27 17:50:24:730',13,-0.204773,-0.371765,0.902649,-0.071289,-0.787141,0.436402,3.115597,1,1
1604,'2017/03/27 17:50:24:752',13,-0.204712,-0.371704,0.902649,-0.071411,-0.786913,0.436371,3.115915,1,1
1605,'2017/03/27 17:50:24:774',13,-0.204529,-0.37146,0.902771,-0.071594,-0.786201,0.436173,3.116561,1,1
1606,'2017/03/27 17:50:24:790',13,-0.204407,-0.371216,0.902893,-0.071777,-0.785523,0.436097,3.117157,1,1
1607,'2017/03/27 17:50:24:813',13,-0.204407,-0.370911,0.903015,-0.072083,-0.784712,0.436353,3.117922,1,1
1608,'2017/03/27 17:50:24:834',13,-0.204285,-0.370667,0.903137,-0.072266,-0.784034,0.436276,3.118518,1,1
1609,'2017/03/27 17:50:24:850',13,-0.204224,-0.370361,0.903259,-0.07251,-0.783212,0.43636,3.119211,1,1
1610,'2017/03/27 17:50:24:873',13,-0.204163,-0.369934,0.903381,-0.072876,-0.782038,0.436524,3.120198,1,1
1611,'2017/03/27 17:50:24:894',13,-0.204041,-0.369629,0.903503,-0.07312,-0.781184,0.436486,3.120942,1,1
1612,'2017/03/27 17:50:24:910',13,-0.203979,-0.369385,0.903625,-0.073425,-0.780499,0.436628,3.121732,1,1
1613,'2017/03/27 17:50:24:932',13,-0.203796,-0.369385,0.903625,-0.073792,-0.780287,0.436562,3.122611,1,1
1614,'2017/03/27 17:50:24:955',13,-0.203552,-0.369324,0.903687,-0.074036,-0.779962,0.436291,3.123337,1,1
1615,'2017/03/27 17:50:24:970',13,-0.203308,-0.369019,0.90387,-0.074158,-0.779121,0.435936,3.12395,1,1
1616,'2017/03/27 17:50:24:993',13,-0.203064,-0.368591,0.904114,-0.074219,-0.778023,0.435538,3.124507,1,1
1617,'2017/03/27 17:50:25:015',13,-0.202698,-0.368347,0.904297,-0.07428,-0.777297,0.4349,3.125071,1,1
1618,'2017/03/27 17:50:25:030',13,-0.202332,-0.368164,0.904419,-0.074158,-0.776751,0.434095,3.12523,1,1
1619,'2017/03/27 17:50:25:053',13,-0.202087,-0.368164,0.90448,-0.074219,-0.776643,0.433685,3.125563,1,1
1620,'2017/03/27 17:50:25:075',13,-0.201782,-0.368408,0.90448,-0.074158,-0.777132,0.433067,3.125587,1,1
1621,'2017/03/27 17:50:25:090',13,-0.201355,-0.368347,0.904602,-0.074097,-0.77685,0.43221,3.125865,1,1
1622,'2017/03/27 17:50:25:112',13,-0.201111,-0.367981,0.904785,-0.074097,-0.775896,0.431745,3.126258,1,1
1623,'2017/03/27 17:50:25:136',13,-0.200745,-0.367554,0.905029,-0.074036,-0.77478,0.431005,3.126666,1,1
1624,'2017/03/27 17:50:25:150',13,-0.2005,-0.36731,0.905212,-0.074158,-0.774101,0.430658,3.127249,1,1
1625,'2017/03/27 17:50:25:173',13,-0.200256,-0.367065,0.905334,-0.07428,-0.773388,0.430284,3.127818,1,1
1626,'2017/03/27 17:50:25:195',13,-0.200256,-0.366577,0.905518,-0.074463,-0.772189,0.430433,3.128427,1,1
1627,'2017/03/27 17:50:25:209',13,-0.200195,-0.366455,0.905579,-0.074707,-0.771805,0.430515,3.129027,1,1
1628,'2017/03/27 17:50:25:233',13,-0.200134,-0.366333,0.905579,-0.07489,-0.771405,0.430521,3.129493,1,1
1629,'2017/03/27 17:50:25:255',13,-0.200256,-0.366028,0.905701,-0.075073,-0.770699,0.430915,3.129914,1,1
1630,'2017/03/27 17:50:34:195',14,0.27063,-0.445801,0.85321,-0.007263,-1.033026,-0.472746,-2.852649,1,0
1631,'2017/03/27 17:50:34:218',14,0.270569,-0.445862,0.853149,-0.007629,-1.03321,-0.472224,-2.851968,1,0
1632,'2017/03/27 17:50:34:240',14,0.270508,-0.445801,0.85321,-0.008057,-1.033145,-0.471717,-2.851309,1,0
1633,'2017/03/27 17:50:34:255',14,0.270447,-0.445374,0.853455,-0.008423,-1.032166,-0.47139,-2.850962,1,0
1634,'2017/03/27 17:50:34:279',14,0.270447,-0.445068,0.853638,-0.008667,-1.031512,-0.471263,-2.850715,1,0
1635,'2017/03/27 17:50:34:299',14,0.270386,-0.445313,0.853516,-0.008911,-1.03212,-0.470824,-2.850191,1,0
1636,'2017/03/27 17:50:34:315',14,0.270325,-0.445068,0.853638,-0.009155,-1.031536,-0.470542,-2.849935,1,0
1637,'2017/03/27 17:50:34:338',14,0.270264,-0.444458,0.853943,-0.009277,-1.03002,-0.470501,-2.850104,1,0
1638,'2017/03/27 17:50:34:359',14,0.270264,-0.444275,0.854065,-0.009338,-1.029608,-0.470518,-2.850126,1,0
1639,'2017/03/27 17:50:34:375',14,0.270325,-0.444275,0.854065,-0.009338,-1.029673,-0.470635,-2.850067,1,0
1640,'2017/03/27 17:50:34:397',14,0.270264,-0.444031,0.854187,-0.009399,-1.029032,-0.470536,-2.850147,1,0
1641,'2017/03/27 17:50:34:420',14,0.270325,-0.444031,0.854187,-0.009338,-1.029077,-0.470714,-2.850201,1,0
1642,'2017/03/27 17:50:34:435',14,0.270325,-0.444031,0.854187,-0.009338,-1.029077,-0.470714,-2.850201,1,0
1643,'2017/03/27 17:50:34:458',14,0.270325,-0.443787,0.854309,-0.009338,-1.028482,-0.470793,-2.850335,1,0
1644,'2017/03/27 17:50:34:480',14,0.270386,-0.443787,0.854309,-0.009338,-1.028546,-0.47091,-2.850277,1,0
1645,'2017/03/27 17:50:34:495',14,0.270508,-0.444031,0.854126,-0.009338,-1.029238,-0.471028,-2.849961,1,0
1646,'2017/03/27 17:50:34:518',14,0.27063,-0.443909,0.854187,-0.009399,-1.029088,-0.471241,-2.849799,1,0
1647,'2017/03/27 17:50:34:540',14,0.270691,-0.443909,0.854187,-0.009399,-1.029152,-0.471358,-2.849741,1,0
1648,'2017/03/27 17:50:34:554',14,0.270935,-0.444092,0.853943,-0.009399,-1.029778,-0.471674,-2.849241,1,0
1649,'2017/03/27 17:50:34:578',14,0.270935,-0.444092,0.853943,-0.009338,-1.029758,-0.471734,-2.849354,1,0
1650,'2017/03/27 17:50:34:600',14,0.271057,-0.444031,0.853943,-0.009644,-1.029818,-0.471666,-2.848677,1,0
1651,'2017/03/27 17:50:34:614',14,0.27124,-0.44397,0.853882,-0.009827,-1.029873,-0.471798,-2.8481,1,0
1652,'2017/03/27 17:50:34:637',14,0.271301,-0.44397,0.853882,-0.009827,-1.029937,-0.471915,-2.848042,1,0
1653,'2017/03/27 17:50:34:660',14,0.271484,-0.444092,0.85376,-0.009888,-1.030416,-0.472128,-2.847621,1,0
1654,'2017/03/27 17:50:34:674',14,0.271667,-0.444031,0.85376,-0.01001,-1.030484,-0.472359,-2.847223,1,0
1655,'2017/03/27 17:50:34:697',14,0.27179,-0.44397,0.85376,-0.010254,-1.030525,-0.472351,-2.846659,1,0
1656,'2017/03/27 17:50:34:720',14,0.271912,-0.443665,0.853821,-0.010437,-1.02992,-0.472447,-2.846275,1,0
1657,'2017/03/27 17:50:34:735',14,0.272095,-0.443542,0.853821,-0.010681,-1.029862,-0.472558,-2.845652,1,0
1658,'2017/03/27 17:50:34:757',14,0.272278,-0.443481,0.853821,-0.010864,-1.029949,-0.472728,-2.845142,1,0
1659,'2017/03/27 17:50:34:780',14,0.272461,-0.44342,0.853821,-0.011047,-1.030037,-0.472898,-2.844632,1,0
1660,'2017/03/27 17:50:34:794',14,0.272583,-0.442993,0.854004,-0.011108,-1.029128,-0.473194,-2.844606,1,0
1661,'2017/03/27 17:50:34:818',14,0.272705,-0.442871,0.854004,-0.011292,-1.028987,-0.473249,-2.844154,1,0
1662,'2017/03/27 17:50:34:841',14,0.272766,-0.44281,0.854004,-0.011597,-1.028984,-0.473065,-2.843537,1,0
1663,'2017/03/27 17:50:34:855',14,0.272827,-0.442749,0.854004,-0.011963,-1.029,-0.472819,-2.842807,1,0
1664,'2017/03/27 17:50:34:878',14,0.272949,-0.442566,0.854065,-0.012024,-1.028687,-0.473035,-2.842646,1,0
1665,'2017/03/27 17:50:34:900',14,0.27301,-0.442505,0.854065,-0.012024,-1.028588,-0.473154,-2.842588,1,0
1666,'2017/03/27 17:50:34:921',14,0.272949,-0.442688,0.854004,-0.012207,-1.029043,-0.472812,-2.842243,1,0
1667,'2017/03/27 17:50:34:939',14,0.272949,-0.442627,0.854004,-0.012573,-1.028994,-0.47245,-2.841572,1,0
1668,'2017/03/27 17:50:34:960',14,0.272949,-0.442078,0.854309,-0.012878,-1.027768,-0.472349,-2.841349,1,0
1669,'2017/03/27 17:50:34:981',14,0.272949,-0.441895,0.854431,-0.013062,-1.027396,-0.472248,-2.841149,1,0
1670,'2017/03/27 17:50:34:998',14,0.272949,-0.4422,0.854248,-0.013245,-1.028181,-0.471945,-2.840611,1,0
1671,'2017/03/27 17:50:35:020',14,0.272949,-0.442139,0.854248,-0.01355,-1.028114,-0.471643,-2.840051,1,0
1672,'2017/03/27 17:50:35:041',14,0.272888,-0.441467,0.854614,-0.013733,-1.026489,-0.47159,-2.840178,1,0
1673,'2017/03/27 17:50:35:057',14,0.272949,-0.441406,0.854614,-0.013733,-1.026389,-0.471709,-2.84012,1,0
1674,'2017/03/27 17:50:35:080',14,0.27301,-0.441833,0.854431,-0.013672,-1.02749,-0.471761,-2.839972,1,0
1675,'2017/03/27 17:50:35:101',14,0.27301,-0.441589,0.854553,-0.013733,-1.026916,-0.471783,-2.839995,1,0
1676,'2017/03/27 17:50:35:118',14,0.27301,-0.441528,0.854553,-0.013672,-1.026732,-0.471845,-2.840106,1,0
1677,'2017/03/27 17:50:35:140',14,0.273071,-0.441528,0.854553,-0.013672,-1.026797,-0.471962,-2.840049,1,0
1678,'2017/03/27 17:50:35:161',14,0.273071,-0.441528,0.854553,-0.013672,-1.026797,-0.471962,-2.840049,1,0
1679,'2017/03/27 17:50:35:178',14,0.273132,-0.441223,0.854675,-0.013733,-1.026123,-0.472103,-2.840014,1,0
1680,'2017/03/27 17:50:35:200',14,0.273132,-0.441101,0.854736,-0.013977,-1.025904,-0.471902,-2.839634,1,0
1681,'2017/03/27 17:50:35:221',14,0.273132,-0.441101,0.854736,-0.013977,-1.025904,-0.471902,-2.839634,1,0
1682,'2017/03/27 17:50:35:237',14,0.273132,-0.440918,0.854858,-0.01416,-1.025533,-0.471802,-2.839433,1,0
1683,'2017/03/27 17:50:35:260',14,0.273193,-0.44104,0.854797,-0.014343,-1.025953,-0.471696,-2.838973,1,0
